t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.047189970890129426,0.017035563348168064,0.07734437843209079,0.7141288738228525,0,7.0
-0.14500000000000002,0.05638756659742285,0.02084210047934209,0.0919330327155036,0.7493755523382845,0,7.0
-0.125,0.06599727634494328,0.025449747344324473,0.10654480534556207,0.7317724182878698,0,7.0
-0.10500000000000002,0.07652618184340898,0.03081968721846566,0.1222326764683523,0.6574547812879441,0,7.0
-0.08500000000000003,0.08668575288929443,0.036778984891472195,0.13659252088711668,0.6157376455955614,0,7.0
-0.06500000000000004,0.09775982997176727,0.04309428453052761,0.15242537541300694,0.5283711611005918,0,7.0
-0.045000000000000054,0.0996804744202597,0.0466009187714872,0.1527600300690322,0.359810079501272,0,7.0
-0.025000000000000064,0.10109496830322386,0.04999578657981728,0.15219415002663045,0.23268954863784175,0,7.0
-0.005000000000000074,0.10295264729229205,0.05339847932666502,0.15250681525791907,0.1234336428413989,0,7.0
0.014999999999999916,0.10411403811860018,0.05595079516413755,0.15227728107306282,0.08798139883768585,0,7.0
0.034999999999999906,0.10336463205531003,0.05613637650762322,0.15059288760299683,0.07006266136012229,0,7.0
0.054999999999999896,0.10348257015906939,0.055044013443932296,0.1519211268742065,0.05942956214306849,0,7.0
0.07499999999999989,0.1030921076403448,0.05203779666408843,0.15414641861660117,0.050330076909018695,0,7.0
0.0949999999999999,0.10253575563251585,0.047587583636342336,0.15748392762868937,0.03936421548483138,0,7.0
0.11499999999999987,0.10235150879893497,0.04245902042359125,0.16224399717427868,0.028475964458664405,0,7.0
0.13499999999999984,0.10121292255657874,0.036400750541689175,0.1660250945714683,0.02431234249479952,0,7.0
0.15499999999999986,0.09938938246480014,0.030321229465881505,0.16845753546371878,0.025242922065132234,0,7.0
0.17499999999999988,0.09827428783236654,0.025628929874384282,0.1709196457903488,0.021175101011390418,0,7.0
0.19499999999999984,0.09637220857326594,0.022291369845747935,0.17045304730078392,0.017255241937817245,0,7.0
0.2149999999999998,0.0939120505362924,0.020927443863029013,0.16689665720955577,0.04966200409047239,0,7.0
0.23499999999999982,0.09177361217474092,0.02154026480314565,0.1620069595463362,0.12101568928405815,0,7.0
0.25499999999999984,0.08883326531476464,0.023147977420960822,0.15451855320856844,0.22865912420271495,0,7.0
0.2749999999999998,0.08581344793951882,0.026040851104436512,0.14558604477460113,0.37637833149906785,0,7.0
0.29499999999999976,0.08149161335472564,0.029181283105351355,0.13380194360409992,0.5585518199811452,0,7.0
0.3149999999999998,0.07650194448683986,0.03178034369443283,0.12122354527924689,0.7055137309653996,0,7.0
0.3349999999999998,0.07108542976399483,0.0329133700918176,0.10925748943617206,0.826485886467405,0,7.0
0.3549999999999998,0.06633618303620606,0.033144349444974304,0.09952801662743782,0.798353471078978,0,7.0
0.3749999999999997,0.06162077437435208,0.032068362182078765,0.0911731865666254,0.7729338869271394,0,7.0
0.39499999999999974,0.057632089413783665,0.028903495594725395,0.08636068323284193,0.7300674264703403,0,7.0
0.41499999999999976,0.05443817532740098,0.02546678908494887,0.08340956156985309,0.6326690906549804,0,7.0
0.43499999999999966,0.05254644581884772,0.02192364308657802,0.08316924855111743,0.49617826431011314,0,7.0
0.4549999999999997,0.05183434349256295,0.017830682254157897,0.085838004730968,0.3492852681377342,0,7.0
0.4749999999999997,0.05210808906632025,0.013594286927338183,0.09062189120530231,0.2158815082682084,0,7.0
0.4949999999999997,0.05303476732337424,0.009570637273074417,0.09649889737367406,0.15905937048187901,0,7.0
0.5149999999999997,0.054644587428772755,0.005284112722617577,0.10400506213492794,0.13945308199697481,0,7.0
0.5349999999999996,0.05684273981790481,0.0014336906910779879,0.11225178894473163,0.08982586907348589,0,7.0
0.5549999999999996,0.059028261631773986,-0.0025931278979009764,0.12064965116144895,0.11068612724506943,0,7.0
0.5749999999999996,0.060226032998008425,-0.0059297887688640055,0.12638185476488084,0.15881649099609496,0,7.0
0.5949999999999995,0.060339624236104526,-0.008698349890953076,0.12937759836316212,0.2533766742318828,0,7.0
0.6149999999999995,0.06013369379898381,-0.01041171281163232,0.13067910040959996,0.38069762872853363,0,7.0
0.6349999999999996,0.05866735872065325,-0.011216558054758949,0.12855127549606543,0.5379998958260734,0,7.0
0.6549999999999996,0.0530042740958615,-0.010737976530881696,0.1167465247226047,0.5544921353308869,0,7.0
0.6749999999999996,0.046531098668554205,-0.009563666523287898,0.10262586386039631,0.5800195361895619,0,7.0
0.6949999999999995,0.03995370150565664,-0.008363082358325558,0.08827048536963884,0.5998516929912014,0,7.0
0.7149999999999995,0.0333582260558393,-0.006741367566932499,0.0734578196786111,0.5480737887292273,0,7.0
