t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.014316223834892854,0.01109007633090093,0.01754237133888478,0.11983015277466036,0,11.0
-0.14500000000000002,0.01798891146228981,0.014295018846611867,0.021682804077967754,0.08368039386820658,0,11.0
-0.125,0.021402312163241788,0.017615908650922052,0.025188715675561524,0.0637929737495393,0,11.0
-0.10500000000000002,0.025124264907881364,0.02110573647884692,0.029142793336915808,0.03849026589662452,1,11.0
-0.08500000000000003,0.02867914577439479,0.02461854536496145,0.03273974618382813,0.02084605832199926,1,11.0
-0.06500000000000004,0.02798683581194332,0.02467228626136679,0.03130138536251985,0.03818962430258588,1,11.0
-0.045000000000000054,0.027664145814413545,0.024977982386120916,0.030350309242706174,0.04765508918476491,1,11.0
-0.025000000000000064,0.028008363891299955,0.02564801585461029,0.030368711927989622,0.033200773233405645,1,11.0
-0.005000000000000074,0.02867570372170863,0.02647645949024383,0.030874947953173432,0.01849777325586832,1,11.0
0.014999999999999916,0.02918036933454887,0.026633599133555595,0.03172713953554214,0.023993550575913458,1,11.0
0.034999999999999906,0.031025281160152463,0.02755599032046633,0.034494571999838596,0.015985336029591957,1,11.0
0.054999999999999896,0.033255881154108616,0.02886414964168953,0.0376476126665277,0.015348488712281005,1,11.0
0.07499999999999989,0.03609531776994293,0.030893410822933634,0.04129722471695223,0.007997638346102898,1,11.0
0.0949999999999999,0.03891353422516398,0.032648023745876276,0.04517904470445168,0.002383339460506395,1,11.0
0.11499999999999987,0.04124904200527693,0.03403441801275493,0.04846366599779893,0.0011083799493399882,1,11.0
0.13499999999999984,0.042771124760248976,0.03496456873484729,0.05057768078565066,0.00043205504213805757,1,11.0
0.15499999999999986,0.04309626670179126,0.03498993690410349,0.051202596499479024,0.0003627912084969154,1,11.0
0.17499999999999988,0.04276502922833492,0.034770283704941604,0.05075977475172824,0.0003100998382352671,1,11.0
0.19499999999999984,0.041471061180171846,0.03423036111815026,0.04871176124219343,0.00041192092797870394,1,11.0
0.2149999999999998,0.03905618441352672,0.032428964122322504,0.04568340470473094,0.0009743709242535648,1,11.0
0.23499999999999982,0.03605384220665739,0.02959040713186848,0.042517277281446296,0.00544732456285002,1,11.0
0.25499999999999984,0.03345629309307974,0.02647273300213483,0.04043985318402466,0.018447222540103225,1,11.0
0.2749999999999998,0.031432203444413595,0.024115771901564265,0.03874863498726292,0.04675857391902849,1,11.0
0.29499999999999976,0.029498423903261736,0.022134536143508902,0.03686231166301457,0.13978926214419696,0,11.0
0.3149999999999998,0.028309987515707888,0.020573251482360593,0.03604672354905518,0.3344042422498572,0,11.0
0.3349999999999998,0.027897619024184195,0.01995687538404312,0.035838362664325274,0.3944975964661527,0,11.0
0.3549999999999998,0.02726862654618357,0.01998475146525555,0.03455250162711159,0.4456169605560446,0,11.0
0.3749999999999997,0.02703937320961132,0.020774043041374837,0.0333047033778478,0.3626414639050496,0,11.0
0.39499999999999974,0.02694679565849488,0.021619650736813264,0.03227394058017649,0.31006432413138085,0,11.0
0.41499999999999976,0.026813268142658366,0.02246591994981586,0.031160616335500872,0.3123548566770922,0,11.0
0.43499999999999966,0.026691741611102285,0.02285171382333765,0.03053176939886692,0.33259593648859354,0,11.0
0.4549999999999997,0.026551226351625323,0.022984136273341765,0.030118316429908882,0.39013997961763647,0,11.0
0.4749999999999997,0.02653868017995215,0.023308280263673074,0.029769080096231224,0.4326263206598939,0,11.0
0.4949999999999997,0.02696635795944181,0.024122532419846333,0.029810183499037288,0.31552163743886286,0,11.0
0.5149999999999997,0.027302376610953364,0.024310221509917396,0.03029453171198933,0.23922097502758555,0,11.0
0.5349999999999996,0.027710730634686487,0.024361491139992062,0.03105997012938091,0.19245667973352587,0,11.0
0.5549999999999996,0.02844592800578205,0.024633979751892975,0.03225787625967112,0.14036016167840537,0,11.0
0.5749999999999996,0.02871020627604819,0.02459225255508571,0.03282815999701067,0.12834164257682823,0,11.0
0.5949999999999995,0.02959331753512854,0.02500083844300134,0.03418579662725574,0.06318260561349853,0,11.0
0.6149999999999995,0.031001991165343534,0.025850095322728396,0.03615388700795867,0.017758635307148496,1,11.0
0.6349999999999996,0.03208209703678802,0.026520526988295202,0.03764366708528084,0.002757800967144397,1,11.0
0.6549999999999996,0.03205091027686629,0.02651824847112237,0.037583572082610206,0.002804019468444774,1,11.0
0.6749999999999996,0.028379539624962872,0.02320113825799791,0.03355794099192783,0.0023328576052357164,1,11.0
0.6949999999999995,0.024662762965851407,0.019850793992250537,0.029474731939452277,0.00195164978757989,1,11.0
0.7149999999999995,0.02062816787039386,0.0161941320875367,0.02506220365325102,0.0034959478479623662,1,11.0
