t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.0011365687972977967,0.0005769077679180983,0.0016962298266774952,0.024217326597820832,1,11.0
-0.14500000000000002,0.0011337305243157186,0.0007493877514442762,0.001518073297187161,0.007847201529127101,1,11.0
-0.125,0.0010399795344482293,0.0007395927708134119,0.0013403662980830467,0.014338723491078231,1,11.0
-0.10500000000000002,0.0013810270067429492,0.0007830664893414873,0.0019789875241444112,0.003890268813062203,1,11.0
-0.08500000000000003,0.0014048081536054474,0.0007282042455930103,0.0020814120616178843,0.007469013527984125,1,11.0
-0.06500000000000004,0.0012760395088175806,0.0006909314114317633,0.0018611476062033979,0.019133267369070284,1,11.0
-0.045000000000000054,0.0016286075005906898,0.0008600598591893484,0.002397155141992031,0.0007416937469554297,1,11.0
-0.025000000000000064,0.001492758670744146,0.000925031688067621,0.0020604856534206712,0.00012903763382887679,1,11.0
-0.005000000000000074,0.001413373582565709,0.0009672890538435079,0.0018594581112879103,0.0003221151332458705,1,11.0
0.014999999999999916,0.0014434490425771095,0.0010239672663749796,0.0018629308187792393,6.725286065090152e-05,1,11.0
0.034999999999999906,0.0011188957199938971,0.0008617954291607682,0.0013759960108270261,0.0070370744343180025,1,11.0
0.054999999999999896,0.0011778231351803304,0.0008647312444920038,0.001490915025868657,0.008815265019089358,1,11.0
0.07499999999999989,0.0020254125656680895,0.0012153792976604307,0.002835445833675748,0.0011238230707726338,1,11.0
0.0949999999999999,0.0039692723623269656,0.0020542745343730675,0.005884270190280864,0.000170356646217118,1,11.0
0.11499999999999987,0.005859596442751003,0.0033096551675634487,0.008409537717938557,0.00012072341422775246,1,11.0
0.13499999999999984,0.009293262423542238,0.005556401790474251,0.013030123056610225,1.580340449058859e-05,1,11.0
0.15499999999999986,0.01389733183253914,0.008861874421595986,0.018932789243482295,2.552960842727714e-09,1,11.0
0.17499999999999988,0.01726270384604438,0.012053070616070072,0.02247233707601869,2.0515873444537647e-09,1,11.0
0.19499999999999984,0.01897392955976336,0.013779158129174445,0.024168700990352277,2.6906499250856086e-10,1,11.0
0.2149999999999998,0.019505939509601892,0.01417218217870114,0.024839696840502645,1.2695234863357996e-09,1,11.0
0.23499999999999982,0.01848731057336252,0.013187036940506654,0.023787584206218387,3.280068439082129e-09,1,11.0
0.25499999999999984,0.015013439822715769,0.010490378067112,0.019536501578319536,2.057557608292626e-06,1,11.0
0.2749999999999998,0.01210872193752001,0.00817167883030542,0.0160457650447346,4.9795454404533146e-05,1,11.0
0.29499999999999976,0.009614100621962081,0.006398960382173874,0.012829240861750288,1.0,0,11.0
0.3149999999999998,0.007190730341017352,0.004695024031007883,0.00968643665102682,0.00011389024604646636,1,11.0
0.3349999999999998,0.004855171530815927,0.0031859759932725412,0.006524367068359313,1.0,0,11.0
0.3549999999999998,0.0039873620822755106,0.0027153880004462294,0.005259336164104792,5.293408682882639e-05,1,11.0
0.3749999999999997,0.003206763309103068,0.0021596835978826365,0.004253843020323499,9.053364142119769e-05,1,11.0
0.39499999999999974,0.0027049324974536414,0.0015197739618816157,0.0038900910330256673,0.002057637163849213,1,11.0
0.41499999999999976,0.001554125586186616,0.0009570950797620814,0.0021511560926111505,0.15685894979563475,0,11.0
0.43499999999999966,0.0012100315038440523,0.0007113040352001817,0.001708758972487923,0.4142676156096201,0,11.0
0.4549999999999997,0.0011707259964779382,0.0006462430314822002,0.0016952089614736762,0.3689864361116867,0,11.0
0.4749999999999997,0.0013996431682641425,0.0007799020276981115,0.0020193843088301736,0.1294837809802014,0,11.0
0.4949999999999997,0.0014358849880143755,0.0008527570541613417,0.0020190129218674094,0.023026928741544772,1,11.0
0.5149999999999997,0.0013345682732571155,0.0008284875575925732,0.0018406489889216577,0.0262423017257164,1,11.0
0.5349999999999996,0.0012831199582915372,0.0005674795509406761,0.0019987603656423983,0.06397473082741867,0,11.0
0.5549999999999996,0.0010711401037698605,0.0002878888246099073,0.0018543913829298137,0.5118732305606898,0,11.0
0.5749999999999996,0.0009779640418671428,0.0004017493295546352,0.0015541787541796504,0.4718099079054804,0,11.0
0.5949999999999995,0.0010474316488336194,0.0003587920476212334,0.0017360712500460052,0.4155763410351009,0,11.0
0.6149999999999995,0.0011346624865679208,0.0006658135822490078,0.0016035113908868337,0.03775353111704449,1,11.0
0.6349999999999996,0.0013064240130438826,0.0008516944275940581,0.0017611535984937072,0.003931167375261668,1,11.0
0.6549999999999996,0.0012358070991003664,0.0008596943097881655,0.0016119198884125673,0.004244520167612342,1,11.0
0.6749999999999996,0.0013468256676802933,0.0009986372721426165,0.00169501406321797,0.00020869173622839465,1,11.0
0.6949999999999995,0.0011247275247837933,0.0006687746170544493,0.0015806804325131374,0.020823381231782956,1,11.0
0.7149999999999995,0.0012091630652449968,0.000699011480035729,0.0017193146504542647,0.016075043505798248,1,11.0
