t,C_mu,C_lo,C_hi,nC
-0.16499999999999998,0.0021493325668034925,0.0014929877441719579,0.002805677389435027,12.0
-0.14500000000000002,0.0025438203935772134,0.001877144027704323,0.0032104967594501037,12.0
-0.125,0.002971547252836529,0.0023342043097733934,0.003608890195899664,12.0
-0.10500000000000002,0.0033825238275126328,0.0027478346724627107,0.004017212982562555,12.0
-0.08500000000000003,0.0038681239709636574,0.0032052573196941847,0.00453099062223313,12.0
-0.06500000000000004,0.0039041941949304105,0.0032266880334415288,0.004581700356419293,12.0
-0.045000000000000054,0.003997220025948058,0.003215642646379476,0.004778797405516641,12.0
-0.025000000000000064,0.004355840977295261,0.0031042691202482434,0.005607412834342278,12.0
-0.005000000000000074,0.004908456831678736,0.002878625300305092,0.006938288363052379,12.0
0.014999999999999916,0.005952332052009272,0.002909702796951529,0.008994961307067015,12.0
0.034999999999999906,0.007056676307863375,0.002891494978110189,0.011221857637616562,12.0
0.054999999999999896,0.00862804228999905,0.003067497648343188,0.014188586931654912,12.0
0.07499999999999989,0.010639748516693581,0.0035936204856949257,0.017685876547692235,12.0
0.0949999999999999,0.01345445095380253,0.004868429982991479,0.02204047192461358,12.0
0.11499999999999987,0.016672791628422612,0.006540658240687265,0.026804925016157957,12.0
0.13499999999999984,0.019700164306548657,0.008131828546744152,0.031268500066353164,12.0
0.15499999999999986,0.02294396153239869,0.009843416531643341,0.03604450653315404,12.0
0.17499999999999988,0.025684612421670628,0.011614102101173657,0.039755122742167595,12.0
0.19499999999999984,0.02780209779574062,0.013158972021678763,0.04244522356980248,12.0
0.2149999999999998,0.028738452802543852,0.014203915104054584,0.04327299050103312,12.0
0.23499999999999982,0.028951390895542217,0.01469353260233254,0.043209249188751894,12.0
0.25499999999999984,0.027707580605046248,0.014212462924241312,0.041202698285851186,12.0
0.2749999999999998,0.025444773896129435,0.013021417612827395,0.037868130179431476,12.0
0.29499999999999976,0.02262515024233543,0.011537700610705942,0.03371259987396492,12.0
0.3149999999999998,0.019148615637578633,0.009968047468857624,0.028329183806299642,12.0
0.3349999999999998,0.015610937713372193,0.008157612544506105,0.02306426288223828,12.0
0.3549999999999998,0.01254855713901785,0.006724485722126062,0.018372628555909636,12.0
0.3749999999999997,0.010105387984478917,0.005500572840627278,0.014710203128330556,12.0
0.39499999999999974,0.008018091373230085,0.004685068555498164,0.011351114190962007,12.0
0.41499999999999976,0.0065510577994686535,0.004339029447747431,0.008763086151189876,12.0
0.43499999999999966,0.005499317831812914,0.004090820975264906,0.006907814688360921,12.0
0.4549999999999997,0.005022807046020264,0.004121908202894497,0.005923705889146031,12.0
0.4749999999999997,0.004886542473984546,0.004103330816213033,0.005669754131756059,12.0
0.4949999999999997,0.004855914776940069,0.004030472993604221,0.005681356560275917,12.0
0.5149999999999997,0.004740508416502355,0.0039043079564970978,0.005576708876507613,12.0
0.5349999999999996,0.004747667681880031,0.0038375160932032065,0.005657819270556856,12.0
0.5549999999999996,0.004686929488509568,0.0037456812517775682,0.005628177725241568,12.0
0.5749999999999996,0.004802090898304456,0.0037543327107292203,0.005849849085879692,12.0
0.5949999999999995,0.004915609928343489,0.0037261761758289685,0.00610504368085801,12.0
0.6149999999999995,0.004802299965045811,0.0036007127317861966,0.006003887198305425,12.0
0.6349999999999996,0.004639941172336507,0.0034191447858721667,0.005860737558800847,12.0
0.6549999999999996,0.0046332437174062,0.0033324959631376647,0.005933991471674735,12.0
0.6749999999999996,0.0041614741630148465,0.0028694372001122283,0.005453511125917465,12.0
0.6949999999999995,0.0036787864885610955,0.002498506602544957,0.004859066374577234,12.0
0.7149999999999995,0.003116576830036469,0.0021231492031725963,0.004110004456900342,12.0
