t,mu,lo,hi,p_stouffer,sig_fdr,n_sessions
-0.16499999999999998,0.0010584850038708243,-1.9089271040616078e-06,0.00211887893484571,0.6731170799549304,0,7.0
-0.14500000000000002,0.0014123829594191333,1.5882652367290662e-05,0.0028088832664709762,0.6878434202775889,0,7.0
-0.125,0.0018887066179490806,0.00012844822547178098,0.00364896501042638,0.556555825309468,0,7.0
-0.10500000000000002,0.002300889997161948,0.00022778168913016247,0.004373998305193734,0.5031149098171541,0,7.0
-0.08500000000000003,0.0027170482307805866,0.0003881973930051565,0.005045899068556016,0.40744807308873987,0,7.0
-0.06500000000000004,0.0029818015033067293,0.0005224034858130242,0.005441199520800435,0.2050977587896854,0,7.0
-0.045000000000000054,0.003095805976089247,0.0007199660212903734,0.005471645930888121,0.09537966214756688,0,7.0
-0.025000000000000064,0.003347205261388013,0.001082759826308575,0.005611650696467451,0.021713104035421038,0,7.0
-0.005000000000000074,0.003345087809841237,0.0011230506268960624,0.005567124992786412,0.019154089783954387,0,7.0
0.014999999999999916,0.003436673786320024,0.0011538159749556643,0.0057195315976843845,0.017385415231964685,0,7.0
0.034999999999999906,0.0037608504336904317,0.0008538474954369458,0.006667853371943918,0.03568749288943518,0,7.0
0.054999999999999896,0.004841585015015852,0.00032046843192022265,0.009362701598111482,0.036566196661317996,0,7.0
0.07499999999999989,0.006943465119762822,-9.690052521678632e-05,0.013983830764742432,0.03348541461156551,0,7.0
0.0949999999999999,0.010234589504709523,-0.0006035709312003593,0.021072749940619404,0.04191529819915696,0,7.0
0.11499999999999987,0.014390630776455983,-0.0006166359188748,0.029397897471786765,0.05705162851334655,0,7.0
0.13499999999999984,0.019452332669124883,-0.00021574100578360123,0.03912040634403337,0.12559098603988983,0,7.0
0.15499999999999986,0.02575180187744982,0.0004532992182338484,0.051050304536665786,0.14356927626506022,0,7.0
0.17499999999999988,0.03162892594764958,0.0008383466388795988,0.06241950525641956,0.2182186042128893,0,7.0
0.19499999999999984,0.03680643935787555,0.0018952210338053013,0.0717176576819458,0.24714507136353225,0,7.0
0.2149999999999998,0.0404600572892724,0.002974209092406137,0.07794590548613867,0.2833324227269851,0,7.0
0.23499999999999982,0.042351703058300626,0.0035275206001941575,0.08117588551640709,0.3003866016773953,0,7.0
0.25499999999999984,0.04194328935805884,0.004018114497704714,0.07986846421841297,0.37379836287809765,0,7.0
0.2749999999999998,0.04025907033642233,0.004040412359044829,0.07647772831379983,0.32613805632106607,0,7.0
0.29499999999999976,0.03663967797780918,0.0034534155036772263,0.06982594045194114,0.305140110928213,0,7.0
0.3149999999999998,0.031406696368031485,0.0028332569786886468,0.05998013575737432,0.2732488265093025,0,7.0
0.3349999999999998,0.026426310617397867,0.002355045007844704,0.05049757622695103,0.1755336661353113,0,7.0
0.3549999999999998,0.02153816901608625,0.001156228151759673,0.04192010988041282,0.15895584820132158,0,7.0
0.3749999999999997,0.017214160479685253,0.00012002420262699834,0.0343082967567435,0.14445026842977982,0,7.0
0.39499999999999974,0.01342358192404596,-0.0003749233645198805,0.027222087212611802,0.14609168492030666,0,7.0
0.41499999999999976,0.010677470014787152,-0.0007139393971189803,0.022068879426693284,0.12931524991548282,0,7.0
0.43499999999999966,0.0084195167886087,-0.0009227539063186609,0.01776178748353606,0.1942787152900609,0,7.0
0.4549999999999997,0.006889274338539544,-0.0008565029545680924,0.014635051631647182,0.3070934534128972,0,7.0
0.4749999999999997,0.005831736545367825,-0.000756965979770069,0.01242043907050572,0.36489263212423095,0,7.0
0.4949999999999997,0.004879550072793133,-0.0004149350963617033,0.01017403524194797,0.5755635755530552,0,7.0
0.5149999999999997,0.004068449159445769,0.00016980371371352844,0.00796709460517801,0.5311601165927982,0,7.0
0.5349999999999996,0.0034620636682199395,0.0005272383815849639,0.0063968889548549155,0.5077135502467797,0,7.0
0.5549999999999996,0.003033608390917339,0.0007504636786685279,0.00531675310316615,0.5727661181026648,0,7.0
0.5749999999999996,0.0027782177019526995,0.000957866371086474,0.004598569032818925,0.6049390554776963,0,7.0
0.5949999999999995,0.002586521032857984,0.00103982779753023,0.004133214268185739,0.48848558855523116,0,7.0
0.6149999999999995,0.0024123018291763707,0.0009806699177809127,0.0038439337405718286,0.4670245513952871,0,7.0
0.6349999999999996,0.002278461526062269,0.0009502749340416445,0.0036066481180828938,0.35511319994533586,0,7.0
0.6549999999999996,0.002181794214632459,0.0009474848970960396,0.003416103532168878,0.3081817923307779,0,7.0
0.6749999999999996,0.001903023013165112,0.0008075457648807835,0.0029985002614494405,0.2988474805108864,0,7.0
0.6949999999999995,0.0016868811488568033,0.0006617448217970511,0.0027120174759165555,0.29311459009409824,0,7.0
0.7149999999999995,0.001496230874404864,0.0006052274029635853,0.0023872343458461428,0.21314843476803835,0,7.0
