t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.02205991466097072,0.018693087458303153,0.025426741863638285,7.0
-0.14500000000000002,0.026152640355462792,0.02245414700591841,0.029851133705007176,7.0
-0.125,0.030036706309513782,0.025552568520802288,0.03452084409822528,7.0
-0.10500000000000002,0.03403314968506544,0.02907321655143705,0.038993082818693826,7.0
-0.08500000000000003,0.03708070675595281,0.03191767703256184,0.042243736479343784,7.0
-0.06500000000000004,0.0413728054732849,0.03598486132753945,0.04676074961903036,7.0
-0.045000000000000054,0.04079046799348964,0.03658771801986464,0.04499321796711464,7.0
-0.025000000000000064,0.04093079363084899,0.03652720281091796,0.04533438445078002,7.0
-0.005000000000000074,0.040950692472978376,0.036403708167566745,0.045497676778390006,7.0
0.014999999999999916,0.04240481173886289,0.036970315263200056,0.04783930821452572,7.0
0.034999999999999906,0.04492091636251866,0.03791259428577225,0.05192923843926507,7.0
0.054999999999999896,0.04708174482984979,0.038685748380465734,0.05547774127923384,7.0
0.07499999999999989,0.04990520631127414,0.039455692205498015,0.06035472041705026,7.0
0.0949999999999999,0.0523450459486756,0.0392940533419822,0.065396038555369,7.0
0.11499999999999987,0.055304137637345555,0.04035011365862751,0.0702581616160636,7.0
0.13499999999999984,0.05681236845169219,0.04001890856383675,0.07360582833954764,7.0
0.15499999999999986,0.057613061763689986,0.040067914785392275,0.0751582087419877,7.0
0.17499999999999988,0.05809657832349348,0.040766155352864805,0.07542700129412215,7.0
0.19499999999999984,0.05834674034011859,0.041379774788753314,0.07531370589148387,7.0
0.2149999999999998,0.05731351441924034,0.042041566199915156,0.07258546263856552,7.0
0.23499999999999982,0.05546189183379968,0.04216999491168835,0.06875378875591101,7.0
0.25499999999999984,0.05403981100644472,0.042375510644058804,0.06570411136883064,7.0
0.2749999999999998,0.05250092210184407,0.041719858509143434,0.06328198569454471,7.0
0.29499999999999976,0.05153206408184295,0.040079051777646736,0.06298507638603917,7.0
0.3149999999999998,0.05070463218785519,0.038205945274931805,0.06320331910077857,7.0
0.3349999999999998,0.05006854275716566,0.036633494459131305,0.06350359105520001,7.0
0.3549999999999998,0.04952362776581542,0.03602485862464641,0.06302239690698443,7.0
0.3749999999999997,0.04866816351230561,0.03484801513464028,0.062488311889970935,7.0
0.39499999999999974,0.047785492932410016,0.03426363859481248,0.06130734727000755,7.0
0.41499999999999976,0.04763655306215332,0.034199753926643386,0.06107335219766326,7.0
0.43499999999999966,0.04804881359708416,0.03474187333484925,0.06135575385931907,7.0
0.4549999999999997,0.049283937560117466,0.0360226217392153,0.06254525338101964,7.0
0.4749999999999997,0.051230950227085896,0.03701323605931266,0.06544866439485914,7.0
0.4949999999999997,0.0532772636106821,0.03667584134035752,0.06987868588100668,7.0
0.5149999999999997,0.0561068002393368,0.03676754991435281,0.07544605056432079,7.0
0.5349999999999996,0.05875412287692129,0.03700052018933109,0.0805077255645115,7.0
0.5549999999999996,0.06108722890644173,0.03730807752834071,0.08486638028454274,7.0
0.5749999999999996,0.06377451246806128,0.03817993862060905,0.0893690863155135,7.0
0.5949999999999995,0.06715549360611643,0.0398080716082772,0.09450291560395566,7.0
0.6149999999999995,0.0710201636320674,0.04186349874921354,0.10017682851492125,7.0
0.6349999999999996,0.07414540594492745,0.04373492025772523,0.10455589163212968,7.0
0.6549999999999996,0.06807880864742591,0.03956273581514945,0.09659488147970237,7.0
0.6749999999999996,0.060963157449582805,0.03584594220937178,0.08608037268979382,7.0
0.6949999999999995,0.0534494190730346,0.03220605934687866,0.07469277879919053,7.0
0.7149999999999995,0.045440665578810324,0.028112434347521576,0.06276889681009908,7.0
